Datetime,Adj Close,Close,High,Low,Open,Volume
2026-09-17 22:45:00-04:00,7703.75,7703.75,7705.0,7702.75,7703.0,1793
2026-09-17 23:00:00-04:00,7709.25,7709.25,7709.5,7703.5,7703.75,2721
2026-09-17 23:15:00-04:00,7709.0,7709.0,7709.75,7707.0,7709.0,1429
2026-09-17 23:30:00-04:00,7711.5,7711.5,7712.0,7708.5,7709.0,1642
2026-09-17 23:45:00-04:00,7713.25,7713.25,7714.25,7711.75,7711.75,1638
2026-09-18 00:00:00-04:00,7714.75,7714.75,7715.75,7714.5,7714.75,1277
2026-09-18 00:15:00-04:00,7715.0,7715.0,7715.5,7712.75,7714.75,1260
2026-09-18 00:30:00-04:00,7718.75,7718.75,7719.25,7715.25,7715.25,1559
2026-09-18 00:45:00-04:00,7721.75,7721.75,7721.75,7718.5,7719.0,1957
2026-09-18 01:00:00-04:00,7722.75,7722.75,7723.0,7721.25,7721.5,1397
2026-09-18 01:15:00-04:00,7723.25,7723.25,7724.5,7722.25,7723.0,1769
2026-09-18 01:30:00-04:00,7730.0,7730.0,7730.0,7723.0,7723.5,3336
2026-09-18 01:45:00-04:00,7726.75,7726.75,7730.25,7725.75,7729.75,2767
2026-09-18 02:00:00-04:00,7728.0,7728.0,7729.25,7726.75,7726.75,3238
2026-09-18 02:15:00-04:00,7728.75,7728.75,7730.75,7725.75,7728.0,3374
2026-09-18 02:30:00-04:00,7733.5,7733.5,7734.5,7728.75,7728.75,3765
2026-09-18 02:45:00-04:00,7733.75,7733.75,7734.75,7732.5,7733.5,2697
2026-09-18 03:00:00-04:00,7733.25,7733.25,7736.0,7732.25,7733.75,4455
2026-09-18 03:15:00-04:00,7737.75,7737.75,7738.0,7733.0,7733.25,4713
2026-09-18 03:30:00-04:00,7734.25,7734.25,7739.25,7733.25,7738.0,5267
2026-09-18 03:45:00-04:00,7734.5,7734.5,7736.75,7733.75,7734.25,3352
2026-09-18 04:00:00-04:00,7729.25,7729.25,7735.5,7728.75,7734.25,4819
2026-09-18 04:15:00-04:00,7725.25,7725.25,7732.0,7725.0,7729.25,3780
2026-09-18 04:30:00-04:00,7729.0,7729.0,7729.25,7724.5,7725.5,3604
2026-09-18 04:45:00-04:00,7727.5,7727.5,7730.25,7727.0,7728.75,2722
2026-09-18 05:00:00-04:00,7726.75,7726.75,7728.5,7725.5,7727.5,2671
2026-09-18 05:15:00-04:00,7723.75,7723.75,7728.5,7723.5,7726.75,2449
2026-09-18 05:30:00-04:00,7717.25,7717.25,7723.75,7717.25,7723.75,4089
2026-09-18 05:45:00-04:00,7717.0,7717.0,7719.75,7716.75,7717.5,3752
2026-09-18 06:00:00-04:00,7718.5,7718.5,7718.5,7716.0,7716.75,3288
2026-09-18 06:15:00-04:00,7719.25,7719.25,7720.25,7717.25,7718.25,6019
2026-09-18 06:30:00-04:00,7724.75,7724.75,7725.25,7719.0,7719.25,5209
2026-09-18 06:45:00-04:00,7720.25,7720.25,7725.0,7719.75,7724.75,3320
2026-09-18 07:00:00-04:00,7717.5,7717.5,7724.0,7713.75,7720.25,12308
2026-09-18 07:15:00-04:00,7713.0,7713.0,7717.25,7711.5,7717.25,5423
2026-09-18 07:30:00-04:00,7713.0,7713.0,7717.75,7712.25,7712.75,5301
2026-09-18 07:45:00-04:00,7712.0,7712.0,7714.25,7710.25,7713.0,4082
2026-09-18 08:00:00-04:00,7703.0,7703.0,7715.0,7702.0,7712.25,14561
2026-09-18 08:15:00-04:00,7699.0,7699.0,7705.5,7697.75,7703.25,10632
2026-09-18 08:30:00-04:00,7702.5,7702.5,7703.75,7698.0,7699.0,8474
2026-09-18 08:45:00-04:00,7700.75,7700.75,7703.5,7699.25,7702.25,6705
2026-09-18 09:00:00-04:00,7701.5,7701.5,7703.0,7699.25,7700.75,10732
2026-09-18 09:15:00-04:00,7709.75,7709.75,7710.0,7692.25,7701.5,36743
2026-09-18 09:30:00-04:00,7705.0,7705.0,7714.5,7701.75,7710.0,79522
2026-09-18 09:45:00-04:00,7693.0,7693.0,7707.5,7691.25,7705.0,52715
2026-09-18 10:00:00-04:00,7688.0,7688.0,7695.25,7684.0,7693.0,70448
2026-09-18 10:15:00-04:00,7689.0,7689.0,7692.0,7683.25,7687.75,43268
2026-09-18 10:30:00-04:00,7685.5,7685.5,7693.5,7684.0,7688.75,44451
2026-09-18 10:45:00-04:00,7695.0,7695.0,7695.25,7684.0,7685.75,39265
2026-09-18 11:00:00-04:00,7691.25,7691.25,7696.0,7689.5,7695.0,31878
2026-09-18 11:15:00-04:00,7695.5,7695.5,7696.25,7690.0,7691.25,24461
2026-09-18 11:30:00-04:00,7688.25,7688.25,7697.0,7686.5,7695.5,40765
2026-09-18 11:45:00-04:00,7685.5,7685.5,7689.5,7683.75,7688.5,23227
2026-09-18 12:00:00-04:00,7685.75,7685.75,7687.75,7682.0,7685.25,23314
2026-09-18 12:15:00-04:00,7683.25,7683.25,7687.25,7675.0,7685.75,43003
